PROPERTY_ID,PROPERTY_TYPE,SQUARE_FOOTAGE,BEDROOMS,BATHROOMS,PROPERTY_AGE,LOT_SIZE,LATITUDE,LONGITUDE,TAX_2024,TOTAL_VALUE_2023
"1211-Nw-Iman-Loop-Rd,-Stevenson,-WA-98648",Single Family,1744.0,3.0,2.0,4,135907.0,45.697359,-121.903519,5858.0,149390.0
"29552-Sea-Horse-Cv,-Laguna-Niguel,-CA-92677",Condo,1514.0,3.0,2.0,49,8276.0,33.534403,-117.714392,6274.0,613421.0
"5507-N-68th-Ave,-Glendale,-AZ-85303",Single Family,1140.0,3.0,2.0,54,7357.0,33.516997,-112.205461,849.0,21870.0
"18096-W-Narramore-Rd,-Goodyear,-AZ-85338",Single Family,3445.0,3.0,4.0,20,12136.0,33.334346,-112.438929,5774.0,65700.0
"8787-Coco-Plum-Pl,-Orlando,-FL-32827",Single Family,2592.0,3.0,3.0,23,5751.0,28.4283,-81.263791,8961.0,508323.0
"533-Caskey-Dr,-Clarksville,-TN-37042",Single Family,1230.0,3.0,1.0,54,12197.0,36.574758,-87.441852,1356.0,25725.0
"1046-Nobleman-Dr,-Saint-Louis,-MO-63146",Condo,2049.0,3.0,3.5,43,2344.0,38.676798,-90.416442,5646.0,70190.0
"158-Northfield-Cir,-Dawsonville,-GA-30534",Single Family,1616.0,3.0,2.5,11,3632.0,34.337548,-84.048995,2162.0,144760.0
"102-Westcliff-Center-St,-Apt-B,-Warner-Robins,-GA-31093",Condo,1456.0,3.0,2.0,53,1409.0,32.620943,-83.648583,1247.0,31640.0
"3064-Brighton-Ct,-Conyers,-GA-30094",Single Family,2991.0,4.0,2.5,20,27878.0,33.625902,-84.058392,3142.0,156200.0
"3064-Brighton-Ct,-Conyers,-GA-30094",Single Family,2991.0,4.0,2.5,20,27878.0,33.625902,-84.058392,3142.0,156200.0
"5-Paul-Rd,-Stamford,-CT-06902",Single Family,1944.0,3.0,2.0,66,20909.0,41.070132,-73.561362,3739.0,149390.0
"469-Lincoln-Dr,-Wernersville,-PA-19565",Single Family,1377.0,2.0,1.0,73,27443.0,40.323684,-76.074252,1452.0,92300.0
"2500-Parkview-Dr,-Apt-518,-Hallandale-Beach,-FL-33009",Condo,1280.0,2.0,2.0,46,8276.0,25.99303,-80.124887,6030.0,275800.0
"991-Ferndale-St-S,-Saint-Paul,-MN-55119",Single Family,1760.0,3.0,2.0,35,11892.0,44.911492,-92.990483,5718.0,149390.0
"3936-Stone-Gate-Dr,-Apt-C,-Suitland,-MD-20746",Condo,870.0,2.0,1.0,65,1655.0,38.861403,-76.947876,3739.0,62000.0
"17214-Santa-Rosa-Dr,-Detroit,-MI-48221",Single Family,1323.0,3.0,1.0,77,4792.0,42.418803,-83.142685,3739.0,48600.0
"11230-Peach-Grove-St,-Apt-307,-North-Hollywood,-CA-91601",Condo,1171.0,2.0,3.0,36,14700.0,34.159045,-118.375509,7707.0,624239.0
"372-S-River-St,-Wilkes-Barre,-PA-18702",Single Family,4590.0,3.0,2.0,46,5663.0,41.242052,-75.894564,3739.0,149390.0
"1819-Cascade-St,-Fayetteville,-NC-28301",Single Family,1172.0,3.0,1.0,58,10454.0,35.081992,-78.894381,1384.0,69954.0
"50-Douglas-Ave,-Staten-Island,-NY-10310",Single Family,1763.0,3.0,2.0,61,7500.0,40.624048,-74.111712,8484.0,149390.0
"307-S-1st-St,-Lebanon,-PA-17042",Single Family,1162.0,2.0,1.0,106,871.0,40.335465,-76.413152,4143.0,189600.0
"568-Fairways-Cir,---B,-Ocala,-FL-34472",Condo,990.0,2.0,1.5,54,435.0,29.113195,-82.005505,1661.0,50844.0
"564-Martinez-Dr,-La-Habra,-CA-90631",Single Family,2301.0,4.0,3.0,69,13485.0,33.926834,-117.972149,4691.0,399734.0
"1415-Stonecreek-Ct,-Martinez,-CA-94553",Single Family,2014.0,4.0,2.0,39,9900.0,37.978704,-122.103134,9197.0,731390.0
"16834-92nd-Ave,-Orland-Hills,-IL-60487",Single Family,1059.0,3.0,2.0,50,7443.0,41.583546,-87.842878,3739.0,26999.0
"122-Dorothy-Ln,-Saylorsburg,-PA-18353",Single Family,2775.0,4.0,2.5,24,87120.0,40.90706,-75.288284,1209.0,149390.0
"4584-Tamiami-Trl-N,-Naples,-FL-34103",Unknown,1584.0,3.0,2.0,46,8276.0,26.202608,-81.799659,3739.0,149390.0
"8209-Lake-San-Carlos-Cir,-Fort-Myers,-FL-33967",Single Family,1090.0,2.0,1.0,44,8160.0,26.478414,-81.81829,3165.0,177824.0
"195-Oak-St,-Floral-Park,-NY-11001",Single Family,1480.0,3.0,1.0,76,6000.0,40.718289,-73.693309,1394.0,623.0
"356-Sherwood-Dr,-Lawrenceville,-GA-30046",Single Family,2822.0,4.0,3.0,55,36155.0,33.939989,-84.000329,3739.0,159760.0
"3613-Diamond-Spur-Ave,-North-Las-Vegas,-NV-89032",Single Family,1305.0,3.0,2.5,27,3485.0,36.218932,-115.187632,3739.0,149390.0
"8633-Cherry-Ln,-Laurel,-MD-20707",Unknown,1584.0,3.0,2.0,46,8276.0,39.090232,-76.856245,3739.0,149390.0
"4532-Sandy-Ridge-Rd,-Columbia,-SC-29206",Single Family,1821.0,3.0,2.0,71,8276.0,34.045099,-80.967058,3739.0,7088.0
"12406-E-Alaska-Pl,-Aurora,-CO-80012",Single Family,960.0,3.0,2.0,63,7492.0,39.708102,-104.845133,3739.0,27001.0
"39-Lake-Simond-Rd,-Tupper-Lake,-NY-12986",Single Family,1955.0,3.0,3.5,38,22216.0,44.198241,-74.469327,3739.0,149390.0
"70-W-Bond-St,-Astoria,-OR-97103",Single Family,2306.0,5.0,2.0,112,2178.0,46.190114,-123.844027,2758.0,104198.0
"560-Cistus-Ct,-Manteca,-CA-95337",Single Family,2060.0,3.0,2.0,20,7370.0,37.776016,-121.208991,8416.0,637500.0
"434-N-Ave,-51,-Los-Angeles,-CA-90042",Single Family,1026.0,4.0,1.0,103,3386.0,34.111086,-118.204357,11638.0,937032.0
"2522-Pine-Grove-Rd,-York,-PA-17403",Single Family,1540.0,3.0,1.5,75,105851.0,39.913201,-76.705656,3671.0,108530.0
"1919-Mount-Pleasant-Rd,-Willow-Spring,-NC-27592",Single Family,1437.0,3.0,2.0,33,41818.0,35.552628,-78.627964,1195.0,149390.0
"3005-N-Troy-St,-Chicago,-IL-60618",Single Family,1338.0,2.0,2.0,131,3150.0,41.93596,-87.705946,3739.0,44972.0
"3318-Livermore-Ln,-Murfreesboro,-TN-37130",Single Family,2068.0,3.0,3.0,8,8276.0,35.907022,-86.363031,2278.0,80550.0
"1001-Vestry-Dr,-Murrells-Inlet,-SC-29576",Single Family,1880.0,3.0,2.0,24,27878.0,33.577632,-79.039145,837.0,8354.0
"12455-Main-St,-Trinway,-OH-43842",Single Family,1092.0,2.0,1.0,125,6229.0,40.138257,-82.012004,3739.0,10255.0
"276-E-Porters-Bluff-Rd,-Clarksville,-TN-37040",Single Family,3080.0,3.0,4.0,72,51836.0,36.521657,-87.334523,3925.0,53825.0
"3616-Justin-Ct,-Modesto,-CA-95355",Single Family,2011.0,4.0,2.0,36,1742.0,37.66551,-120.928457,2886.0,268198.0
"417-Sternwheeler-Ct,-Gaithersburg,-MD-20877",Single Family,1440.0,3.0,3.0,45,1830.0,39.145695,-77.18808,4418.0,291500.0
"164-Bear-Hill-Rd,-Apt-34,-Cumberland,-RI-02864",Condo,1900.0,3.0,2.5,19,740520.0,41.948092,-71.389013,5247.0,439100.0
"8620-Satinwood-Dr,-Frederick,-MD-21704",Single Family,2000.0,3.0,4.5,4,1620.0,39.331737,-77.366318,3739.0,149390.0
"3510-Jefferson-St,-Hyattsville,-MD-20782",Single Family,1250.0,3.0,1.0,85,5200.0,38.955466,-76.95858,3739.0,149390.0
"7229-Upham-St,-Arvada,-CO-80003",Single Family,1636.0,4.0,3.0,55,8059.0,39.827988,-105.077255,3640.0,37575.0
"14402-Vedanta-Way,-Silver-Spring,-MD-20906",Single Family,2064.0,3.0,3.5,14,3366.0,39.091271,-77.060634,6457.0,486633.0
"3212-Hemlock-Ave,-Parkersburg,-WV-26104",Single Family,1160.0,2.0,1.0,126,4487.0,39.287597,-81.538344,429.0,26280.0
"1514-24th-Street-Pl-SE,-Puyallup,-WA-98372",Single Family,1548.0,3.0,3.0,38,10454.0,47.176608,-122.262562,3739.0,149390.0
"9627-Stonecrest-Blvd,-San-Diego,-CA-92123",Condo,1529.0,3.0,2.5,28,76468.0,32.801039,-117.117642,4490.0,302168.0
"311-E-3rd-St,-Apt-22,-New-York-City,-NY-10009",Condo,1584.0,2.0,1.0,106,4664.0,40.721218,-73.978953,3739.0,149390.0
"311-E-3rd-St,-Apt-22,-New-York-City,-NY-10009",Condo,1584.0,2.0,1.0,106,4664.0,40.721218,-73.978953,3739.0,149390.0
"9-Bridle-Ln,-Glen-Cove,-NY-11542",Single Family,2073.0,4.0,3.0,53,10260.0,40.879233,-73.620525,1405.0,662.0
"350-8th-St,-Blaine,-WA-98230",Single Family,1481.0,3.0,3.0,22,8276.0,48.997514,-122.739705,3739.0,149390.0
"9198-E-Neptune-Dr,-Flagstaff,-AZ-86004",Single Family,2300.0,3.0,2.0,6,101930.0,35.275932,-111.485447,4156.0,60604.0
"2619-Eastbourne-Dr,-Woodbridge,-VA-22191",Condo,1540.0,3.0,2.5,17,1127.0,38.628786,-77.283314,3595.0,342600.0
"2359-Baywood-Dr-SE,-Atlanta,-GA-30315",Single Family,925.0,3.0,2.0,66,8364.0,33.690398,-84.387433,3739.0,91760.0
"736-W-79th-St,-Los-Angeles,-CA-90044",Multi-Family,2363.0,8.0,4.0,110,6962.0,33.967534,-118.286707,8835.0,149390.0
"1404-Indian-Trl,-Fernley,-NV-89408",Single Family,1324.0,3.0,2.0,23,6098.0,39.595288,-119.199724,1636.0,95547.0
"1414-Sw-4th-Ave,-Cape-Coral,-FL-33991",Single Family,2208.0,3.0,2.0,35,15000.0,26.625469,-81.981828,2793.0,153776.0
"25930-9th-St-W,-Zimmerman,-MN-55398",Single Family,918.0,2.0,2.0,31,10890.0,45.440165,-93.600806,3739.0,149390.0
"25930-9th-St-W,-Zimmerman,-MN-55398",Single Family,918.0,2.0,2.0,31,10890.0,45.440165,-93.600806,3739.0,149390.0
"14980-W-Angel-Basin-Way,-Surprise,-AZ-85374",Single Family,2213.0,2.0,3.0,24,7700.0,33.653105,-112.383063,2742.0,38230.0
"39-Miles-Standish-Dr,-West-Hartford,-CT-06107",Single Family,1134.0,3.0,1.5,72,9583.0,41.735827,-72.754689,6801.0,160580.0
"6-Bay-Walk,-Ocean-Beach,-NY-11770",Condo,1584.0,3.0,2.0,46,436.0,40.6492,-73.157628,3739.0,20300.0
"237-S-Dearborn-St,-Indianapolis,-IN-46201",Single Family,832.0,2.0,1.0,74,5140.0,39.764258,-86.110274,3739.0,72800.0
"3002-W-Elizabeth-St,-Unit-20C,-Fort-Collins,-CO-80521",Condo,1176.0,2.0,2.0,27,555991.0,40.575604,-105.131346,1884.0,23323.0
"1700-Premier-Dr,-Mankato,-MN-56001",Unknown,1584.0,3.0,2.0,46,8276.0,44.188112,-93.952383,3739.0,149390.0
"680-Darlington-Rd-NE,-Atlanta,-GA-30305",Single Family,1284.0,2.0,1.0,79,16379.0,33.83413,-84.36539,3739.0,210240.0
"10659-Abilene-St,-Commerce-City,-CO-80022",Single Family,1747.0,2.0,3.0,23,6098.0,39.89031,-104.827408,6065.0,35920.0
"3317-Mountaire-Dr,-Antioch,-CA-94509",Single Family,1794.0,4.0,2.0,50,10050.0,37.988865,-121.799483,5092.0,399178.0
"1850-Aberdeen-Cir,-Crofton,-MD-21114",Condo,1216.0,3.0,1.5,48,8276.0,39.011737,-76.677754,3739.0,246600.0
"16213-Invermere-Ave,-Cleveland,-OH-44128",Single Family,990.0,3.0,1.5,85,4800.0,41.456997,-81.567184,3739.0,29340.0
"815-Thimbleberry-Rd,-Middle-River,-MD-21220",Condo,1440.0,3.0,2.5,49,8276.0,39.346584,-76.454333,3739.0,149390.0
"2940-Beal-St,-Deltona,-FL-32738",Single Family,1598.0,3.0,2.0,6,10000.0,28.937126,-81.183412,5406.0,292751.0
"6303-Quitman-Trl,-Raleigh,-NC-27610",Single Family,2988.0,3.0,2.0,22,6098.0,35.737788,-78.53489,3623.0,254552.0
"8015-N-66th-St,-Milwaukee,-WI-53223",Single Family,1584.0,3.0,2.0,46,15063.0,43.163556,-87.992031,3739.0,149390.0
"1126-Magnolia-Ave,-Beaumont,-CA-92223",Multi-Family,1346.0,1.0,1.0,71,13939.0,33.937863,-116.975432,5432.0,405756.0
"1939-Seagull-Cv,-Neptune-Beach,-FL-32266",Single Family,2008.0,3.0,3.0,49,8786.0,30.318304,-81.419436,3989.0,149390.0
"4-Martindale-Ave,-Hudson-Falls,-NY-12839",Single Family,1235.0,2.0,1.5,196,6098.0,43.305497,-73.582614,3739.0,135200.0
"10-Perity-Ln,-Pittsburgh,-PA-15220",Single Family,1218.0,2.0,2.5,50,11098.0,40.417031,-80.047589,4975.0,166800.0
"1225-Fairfax-St,-Oshkosh,-WI-54904",Single Family,1869.0,3.0,2.0,22,9583.0,44.008012,-88.609048,4915.0,149390.0
"7955-Hamilton-Mill-Dr,-Chattanooga,-TN-37421",Single Family,1856.0,3.0,2.5,28,13073.0,35.028103,-85.130476,3739.0,63350.0
"1343-W-56th-St,-Los-Angeles,-CA-90037",Single Family,840.0,1.0,1.0,102,3590.0,33.991746,-118.299549,2921.0,223335.0
"805-W-Wescott-Dr,-Phoenix,-AZ-85027",Single Family,1828.0,3.0,2.0,49,7874.0,33.658061,-112.083951,1347.0,33210.0
"9270-Kinglet-Dr,-Los-Angeles,-CA-90069",Single Family,4366.0,4.0,4.0,64,4648.0,34.100568,-118.391586,44260.0,3570000.0
"9270-Kinglet-Dr,-Los-Angeles,-CA-90069",Single Family,4366.0,4.0,4.0,64,4648.0,34.100568,-118.391586,44260.0,3570000.0
"1853-Summerhedge-Close,-Virginia-Beach,-VA-23456",Single Family,2774.0,5.0,3.0,40,12583.0,36.786101,-76.133362,4704.0,482000.0
"615-Park-Ave,-Dunkirk,-NY-14048",Multi-Family,1784.0,4.0,2.0,129,7200.0,42.479699,-79.330705,3739.0,23830.0
"14146-Sw-31st-St,-Miramar,-FL-33027",Single Family,2140.0,3.0,3.0,25,5020.0,25.979746,-80.334612,9221.0,456180.0
"2660-Willow-Drop-Way,-Oviedo,-FL-32766",Single Family,2540.0,3.0,3.0,20,8230.0,28.632845,-81.14453,3975.0,271309.0
"4274-Calinda-Ln,-Apt-231,-Niceville,-FL-32578",Condo,750.0,1.0,1.0,27,228802.0,30.495542,-86.435309,1674.0,150000.0
"17-Hawthorne-Dr,-Newnan,-GA-30263",Single Family,2119.0,3.0,2.0,54,8276.0,33.401759,-84.776082,884.0,118122.0
"705-Maple-St,-Apt-E101,-Columbia,-SC-29205",Condo,696.0,1.0,1.0,96,436.0,33.998261,-81.003331,3739.0,5440.0
"2048-Webster-Ln,-Des-Plaines,-IL-60018",Single Family,1669.0,4.0,2.0,64,7000.0,42.015258,-87.901525,3739.0,36000.0
"10-Kendall-Ln,-Covington,-GA-30014",Single Family,2032.0,4.0,2.0,3,31363.0,33.413591,-83.850334,3715.0,17600.0
"10-Kendall-Ln,-Covington,-GA-30014",Single Family,2032.0,4.0,2.0,3,31363.0,33.413591,-83.850334,3715.0,17600.0
"2499-Ormond-Dr,-Union,-KY-41091",Single Family,1492.0,2.0,2.0,14,8276.0,38.972768,-84.691151,1554.0,210000.0
"3238-Spicy-Cedar-Ln,-Lithonia,-GA-30038",Single Family,1890.0,3.0,2.5,8,1742.0,33.688142,-84.081144,5925.0,140400.0
"19105-Heritage-Hills-Dr,-Brookeville,-MD-20833",Single Family,1575.0,3.0,2.0,55,15843.0,39.168215,-77.064527,6245.0,149390.0
"219-Hollister-Ave,-Rutherford,-NJ-07070",Single Family,1688.0,3.0,2.0,118,8468.0,40.83149,-74.114913,3739.0,465100.0
"2612-S-Carolina-St,-San-Pedro,-CA-90731",Single Family,790.0,2.0,1.0,59,2500.0,33.720313,-118.290377,3739.0,149390.0
"1905-N-Church-St,-Belleville,-IL-62221",Single Family,952.0,3.0,2.0,122,6098.0,38.532156,-89.96515,3739.0,23248.0
"18514-Roslin-Ave,-Torrance,-CA-90504",Condo,2400.0,3.0,4.0,9,6755.0,33.862662,-118.349998,10733.0,911370.0
"467-Glenn-Rose-Cir,-King-Of-Prussia,-PA-19406",Single Family,1885.0,2.0,2.5,24,2354.0,40.112628,-75.39014,5785.0,176250.0
"544-Giddings-Ave-SE,-Grand-Rapids,-MI-49506",Single Family,1710.0,3.0,1.5,109,3528.0,42.952461,-85.634391,3739.0,139200.0
"321-Collington-Dr,-Ronkonkoma,-NY-11779",Single Family,1700.0,3.0,1.5,61,6534.0,40.818334,-73.136744,3739.0,34900.0
"10947-W-Taft-St,-Phoenix,-AZ-85037",Single Family,2178.0,4.0,3.0,19,5687.0,33.504398,-112.295951,1960.0,30210.0
"3216-Cherum-St,-Las-Vegas,-NV-89135",Single Family,1610.0,3.0,2.0,26,5227.0,36.133067,-115.315632,3739.0,118093.0
"600-Statenville-Ct,-Ocoee,-FL-34761",Single Family,3103.0,4.0,3.0,30,10231.0,28.566336,-81.533382,6623.0,397139.0
"8681-Wallingford-Ave-N,-Citrus-Springs,-FL-34434",Land,1584.0,3.0,2.0,46,11326.0,28.990185,-82.427063,3739.0,149390.0
"6588-Barnette-Dr,-Catawba,-NC-28609",Single Family,1563.0,3.0,2.0,58,25265.0,35.64849,-81.033001,3739.0,104300.0
"9801-Lima-Cir,-Commerce-City,-CO-80022",Single Family,2444.0,5.0,4.0,11,5663.0,39.874468,-104.85668,6006.0,41870.0
"1705-Ballad-Dr,-Midwest-City,-OK-73130",Single Family,1505.0,3.0,2.0,46,8398.0,35.447609,-97.361761,3739.0,149390.0
"9396-Pouder-Ln,-Navarre,-FL-32566",Single Family,3158.0,4.0,3.0,19,10716.0,30.42094,-86.829783,3484.0,303677.0
"1422-Sw-96th-St,-Oklahoma-City,-OK-73159",Single Family,1666.0,4.0,2.0,41,4792.0,35.370735,-97.542611,1386.0,12031.0
"31-E-Kuu-Aku-Ln,-Unit-206,-Lahaina,-HI-96761",Condo,1395.0,3.0,2.5,16,225205.0,20.884208,-156.679846,3739.0,149390.0
"7-Elm-Ct,-Lockport,-NY-14094",Single Family,1188.0,4.0,1.0,126,1742.0,43.168036,-78.687174,3739.0,58000.0
"3722-W-Loma-Ln,-Phoenix,-AZ-85051",Single Family,1718.0,3.0,2.0,64,7074.0,33.554513,-112.139682,998.0,149390.0
"165-Ne-Sunset-St,-Poulsbo,-WA-98370",Single Family,1877.0,3.0,2.5,20,3485.0,47.738831,-122.647454,4487.0,149390.0
"364-Porter-Ave,-Biloxi,-MS-39530",Single Family,1854.0,3.0,1.0,77,7200.0,30.4072,-88.901733,1595.0,149390.0
"810-Matson-Pl,-Unit-803,-Cincinnati,-OH-45204",Condo,1193.0,2.0,2.0,62,8276.0,39.105967,-84.556757,3295.0,55300.0
"8034-Forgetmenot-Ct,-Citrus-Heights,-CA-95610",Single Family,1414.0,3.0,2.0,39,5775.0,38.715844,-121.265675,3784.0,313892.0
"2723-4th-St,-A,-East-Moline,-IL-61244",Single Family,576.0,3.0,2.0,96,8276.0,41.504298,-90.45291,3739.0,16780.0
"129-Harwood-J,-Deerfield-Beach,-FL-33442",Condo,820.0,2.0,2.0,52,8276.0,26.306691,-80.135342,1420.0,149390.0
"1304-N-East-St,-Hanford,-CA-93230",Single Family,1063.0,3.0,2.0,64,6900.0,36.33931,-119.63835,2585.0,234090.0
"4475-N-Ocean-Blvd,-Apt-4C,-Delray-Beach,-FL-33483",Condo,1880.0,2.0,2.0,53,8276.0,26.503655,-80.052342,20703.0,149390.0
"1638-Forest-Hills-Dr,-Saint-Charles,-MO-63303",Condo,1296.0,2.0,1.5,40,8276.0,38.780186,-90.528377,3739.0,31960.0
"14-Artisan-Way,-Menlo-Park,-CA-94025",Condo,1400.0,3.0,3.0,12,761.0,37.449276,-122.176046,17751.0,1339445.0
"6-Cherry-Grove-Ct,-North,-Potomac,-MD-20878",Single Family,1896.0,4.0,2.5,54,10890.0,39.107117,-77.243006,3739.0,149390.0
"1412-Westdale-Ave,-Winter-Park,-FL-32792",Single Family,1430.0,3.0,2.0,44,10156.0,28.625559,-81.299133,4672.0,319808.0
"7049-Moorsbridge-Rd,-Portage,-MI-49024",Single Family,2454.0,5.0,2.0,34,18295.0,42.214974,-85.628188,3739.0,149000.0
"33-Arvine-Park,-Rochester,-NY-14611",Single Family,1660.0,3.0,2.0,103,5000.0,43.127841,-77.636294,3739.0,90600.0
"230-Faxon-Ave,-San-Francisco,-CA-94112",Single Family,762.0,1.0,1.0,102,2809.0,37.718803,-122.459894,13141.0,919778.0
"409-W-E-St,-Erwin,-NC-28339",Single Family,1280.0,2.0,1.0,101,6534.0,35.324696,-78.682032,1181.0,93965.0
"164-Golden-Bear-Cir,-Longs,-SC-29568",Single Family,1474.0,3.0,2.0,46,8712.0,33.970043,-78.745073,2936.0,12310.0
"269-Kensington-Blvd,-Georgetown,-SC-29440",Single Family,1504.0,3.0,2.0,69,43560.0,33.400649,-79.284509,964.0,6020.0
"10-Fernbrooke-Dr,-Safety-Harbor,-FL-34695",Single Family,3393.0,4.0,3.0,45,29551.0,27.99217,-82.703282,4641.0,149390.0
"415-Barefoot-Rd,-Fayetteville,-NC-28306",Manufactured,1944.0,3.0,2.0,33,38333.0,34.992932,-79.058222,759.0,76680.0
"431-N-West-St,-Alexandria,-VA-22314",Single Family,1868.0,3.0,2.5,40,2178.0,38.810289,-77.053359,10797.0,149390.0
"6280-Ridgegate-Cir,-Pensacola,-FL-32504",Single Family,1050.0,3.0,2.0,42,2744.0,30.487962,-87.209979,1539.0,75467.0
"7836-Somerset-Ct,-Greenbelt,-MD-20770",Single Family,1360.0,3.0,2.5,38,1557.0,38.989915,-76.871449,3739.0,297767.0
"170-Brentwood-Ave,-Excelsior,-MN-55331",Single Family,1608.0,3.0,2.0,74,16117.0,44.905463,-93.584649,3739.0,1379200.0
"3423-Johnson-Rd,-Knoxville,-TN-37931",Unknown,1584.0,3.0,2.0,46,8276.0,35.982923,-84.062989,3739.0,149390.0
"10474-Los-Feliz-Dr,-Orlando,-FL-32836",Single Family,6111.0,5.0,4.0,6,19000.0,28.392167,-81.540543,90866.0,5382041.0
"95315-Springhill-Rd,-Fernandina-Beach,-FL-32034",Single Family,2303.0,3.0,2.0,46,60374.0,30.567162,-81.530435,7873.0,149390.0
"507-Clark-St,-Kelso,-WA-98626",Single Family,939.0,2.0,1.0,101,3485.0,46.148628,-122.920755,2473.0,241480.0
"1041-Napa-Way,-Niceville,-FL-32578",Single Family,3303.0,5.0,3.0,22,11086.0,30.461126,-86.416057,7471.0,653860.0
"39-University-Cir,-Apt-1,-Charlottesville,-VA-22903",Condo,1731.0,2.0,2.0,110,8276.0,38.042145,-78.502576,5762.0,149390.0
"9204-Laramie-Rd,-Philadelphia,-PA-19115",Single Family,1920.0,3.0,2.0,61,8085.0,40.0983,-75.063632,5260.0,395000.0
"148-Main-St,-Apt-A106,-North-Andover,-MA-01845",Condo,1303.0,2.0,2.0,32,8276.0,42.703167,-71.129078,4151.0,341900.0
"4811-S-Gramercy-Pl,-Los-Angeles,-CA-90062",Multi-Family,4308.0,6.0,2.0,115,6504.0,33.999609,-118.314139,13612.0,49938.0
"950-N-Kings-Rd,-Unit-21,-West-Hollywood,-CA-90069",Condo,456.0,0.0,1.0,53,120104.0,34.088387,-118.370996,5798.0,451350.0
"6330-Edmund-St,-Philadelphia,-PA-19135",Single Family,992.0,3.0,1.0,96,1444.0,40.019601,-75.051682,2185.0,113500.0
"5561-Galaxy-Ln,-Jurupa-Valley,-CA-91752",Single Family,1408.0,3.0,1.0,49,20473.0,33.986999,-117.527058,3739.0,716343.0
"9980-Se-161st-Lane-Rd,-Summerfield,-FL-34491",Single Family,1828.0,4.0,2.0,2,6600.0,28.98986,-81.99051,3739.0,149390.0
"1N586-Park-Blvd,-Glen-Ellyn,-IL-60137",Single Family,1035.0,3.0,1.0,68,10563.0,41.899714,-88.060657,3739.0,149390.0
"33-Stockton-Rd,-Summit,-NJ-07901",Single Family,2442.0,3.0,2.0,67,13242.0,40.704615,-74.353606,3739.0,295200.0
"1682-Del-Dayo-Dr,-Carmichael,-CA-95608",Single Family,3916.0,4.0,4.0,68,34668.0,38.591611,-121.348558,17010.0,1390402.0
"4421-Stonehenge-Rd,-Tampa,-FL-33624",Single Family,1297.0,3.0,2.0,48,7700.0,28.095199,-82.519076,4222.0,232791.0
"625-Lagoon-Dr,-Unit-3,-Destin,-FL-32541",Condo,2487.0,3.0,3.0,22,13289.0,30.387994,-86.489857,13446.0,1135000.0
"56-Peppertree-Ln,-Oak-View,-CA-93022",Single Family,2245.0,4.0,4.0,50,13939.0,34.393597,-119.303408,5760.0,443161.0
"1555-Glenhaven-Cir,-Ocoee,-FL-34761",Single Family,2387.0,4.0,2.0,28,8766.0,28.576362,-81.519147,5043.0,305783.0
"20-Roxborough-Pl,-Willingboro,-NJ-08046",Single Family,1430.0,3.0,2.0,57,1799.0,40.036294,-74.906705,3739.0,135800.0
"356-Hart-Ave,-Staten-Island,-NY-10310",Single Family,830.0,3.0,2.0,67,4400.0,40.624999,-74.10586,6037.0,149390.0
"402-Pembroke-Ln,-Waxhaw,-NC-28173",Single Family,2179.0,3.0,2.5,28,10062.0,35.02217,-80.801128,2309.0,367800.0
"4104-Ingleside-Dr-SE,-Lacey,-WA-98503",Single Family,1387.0,3.0,2.0,30,6534.0,47.009965,-122.830978,3739.0,149390.0
"2805-50th-St-SW,-Lehigh-Acres,-FL-33976",Single Family,1735.0,3.0,2.0,3,10890.0,26.567124,-81.670229,3518.0,15191.0
"3531-Cliff-Dr,-Fort-Smith,-AR-72903",Single Family,2025.0,3.0,2.5,21,30250.0,35.34519,-94.394463,3739.0,41340.0
"3215-Ala-Ilima-St,-Apt-A603,-Honolulu,-HI-96818",Condo,892.0,3.0,2.0,54,168142.0,21.344637,-157.911606,3739.0,149390.0
"7715-Audubon-Dr,-Foley,-AL-36535",Single Family,1184.0,3.0,2.0,26,3832.0,30.336665,-87.686274,3739.0,37460.0
"5665-Whitaker-Rd,-Unit-A203,-Naples,-FL-34112",Condo,1099.0,2.0,2.0,39,8276.0,26.121041,-81.727596,3739.0,149390.0
"9824-Lewis-And-Clark-Blvd,-Saint-Louis,-MO-63136",Single Family,1529.0,3.0,1.0,83,14985.0,38.745038,-90.239432,2621.0,20960.0
"2472-Lisa-Ln,-Allentown,-PA-18104",Single Family,1512.0,3.0,1.5,47,4570.0,40.622931,-75.521914,3795.0,161500.0
"826-Kings-Ct,-Middletown,-NJ-07748",Single Family,2328.0,5.0,1.5,55,18700.0,40.392246,-74.108949,3739.0,149390.0
"935-E-Chase-St,-Baltimore,-MD-21202",Multi-Family,1584.0,3.0,2.0,146,792.0,39.302793,-76.603914,3739.0,25000.0
"47-Benham-Rd,-Groton,-CT-06340",Single Family,1730.0,3.0,1.5,75,17642.0,41.345999,-72.075283,4286.0,149390.0
"15938-Sw-Glaze-Ct,-Portland,-OR-97223",Single Family,2941.0,6.0,4.0,32,7405.0,45.424564,-122.840757,6299.0,367520.0
"5405-S-Sellas-St,-Tampa,-FL-33611",Single Family,1316.0,3.0,2.0,54,7500.0,27.885552,-82.488545,566.0,93141.0
"1619-Faircrest-Ln,-Greensboro,-NC-27406",Single Family,1179.0,3.0,2.0,19,6534.0,36.034792,-79.750493,1971.0,140500.0
